,airline,date_of_journey,departure_city,departure_time,reaching_time,stops,destination_city,journey_time,others,ticket fare
2407,IndiGo,"Sat, 5 Feb",New Delhi,18:40,20:50,Non Stop,Mumbai,2h 10m,"Flight Details
eCash 250","5,955"
2408,Vistara,"Sat, 5 Feb",New Delhi,19:50,22:00,Non Stop,Mumbai,2h 10m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2409,Air India,"Sat, 5 Feb",New Delhi,20:00,22:10,Non Stop,Mumbai,2h 10m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2410,Vistara,"Sat, 5 Feb",New Delhi,20:40,22:50,Non Stop,Mumbai,2h 10m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2411,Air India,"Sat, 5 Feb",New Delhi,09:00,11:15,Non Stop,Mumbai,2h 15m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2412,Vistara,"Sat, 5 Feb",New Delhi,10:20,12:35,Non Stop,Mumbai,2h 15m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2413,IndiGo,"Sat, 5 Feb",New Delhi,14:20,16:35,Non Stop,Mumbai,2h 15m,"Flight Details
eCash 250","5,955"
2414,Air India,"Sat, 5 Feb",New Delhi,19:00,21:15,Non Stop,Mumbai,2h 15m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2415,Vistara,"Sat, 5 Feb",New Delhi,19:00,21:15,Non Stop,Mumbai,2h 15m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2416,SpiceJet,"Sat, 5 Feb",New Delhi,19:25,21:40,Non Stop,Mumbai,2h 15m,"Flight Details
eCash 250","5,955"
2417,IndiGo,"Sat, 5 Feb",New Delhi,21:15,23:30,Non Stop,Mumbai,2h 15m,"Flight Details
Emissions: 142 Kg CO2
eCash 250","5,955"
2418,SpiceJet,"Sat, 5 Feb",New Delhi,06:20,08:40,Non Stop,Mumbai,2h 20m,"Flight Details
eCash 250","5,955"
2419,IndiGo,"Sat, 5 Feb",New Delhi,08:45,11:05,Non Stop,Mumbai,2h 20m,"Flight Details
eCash 250","5,955"
2420,Vistara,"Sat, 5 Feb",New Delhi,08:50,11:10,Non Stop,Mumbai,2h 20m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2421,Vistara,"Sat, 5 Feb",New Delhi,11:40,14:00,Non Stop,Mumbai,2h 20m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2422,Vistara,"Sat, 5 Feb",New Delhi,17:45,20:05,Non Stop,Mumbai,2h 20m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2423,IndiGo,"Sat, 5 Feb",New Delhi,09:30,12:00,Non Stop,Mumbai,2h 30m,"Flight Details
eCash 250","5,955"
2424,Air India,"Sat, 5 Feb",New Delhi,14:30,18:00,1 Stop,Mumbai,3h 30m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2425,Air India,"Sat, 5 Feb",New Delhi,17:50,21:35,1 Stop,Mumbai,3h 45m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2426,IndiGo,"Sat, 5 Feb",New Delhi,14:05,17:55,1 Stop,Mumbai,3h 50m,"Flight Details
eCash 250","5,955"
2427,IndiGo,"Sat, 5 Feb",New Delhi,10:30,14:35,1 Stop,Mumbai,4h 05m,"Flight Details
eCash 250","5,955"
2428,IndiGo,"Sat, 5 Feb",New Delhi,18:00,22:25,1 Stop,Mumbai,4h 25m,"Flight Details
eCash 250","5,955"
2429,IndiGo,"Sat, 5 Feb",New Delhi,05:15,10:05,1 Stop,Mumbai,4h 50m,"Flight Details
eCash 250","5,955"
2430,IndiGo,"Sat, 5 Feb",New Delhi,07:20,12:25,1 Stop,Mumbai,5h 05m,"Flight Details
eCash 250","5,955"
2431,IndiGo,"Sat, 5 Feb",New Delhi,10:15,17:55,1 Stop,Mumbai,7h 40m,"Flight Details
eCash 250","5,955"
2432,IndiGo,"Sat, 5 Feb",New Delhi,14:05,22:25,1 Stop,Mumbai,8h 20m,"Flight Details
eCash 250","5,955"
2433,IndiGo,"Sat, 5 Feb",New Delhi,22:15,"08:25
+ 1 day",1 Stop,Mumbai,10h 10m,"Flight Details
eCash 250","5,955"
2434,IndiGo,"Sat, 5 Feb",New Delhi,06:25,16:40,1 Stop,Mumbai,10h 15m,"Flight Details
eCash 250","5,955"
2435,IndiGo,"Sat, 5 Feb",New Delhi,12:55,23:15,1 Stop,Mumbai,10h 20m,"Flight Details
eCash 250","5,955"
2436,IndiGo,"Sat, 5 Feb",New Delhi,21:50,"08:15
+ 1 day",1 Stop,Mumbai,10h 25m,"Flight Details
eCash 250","5,955"
2437,SpiceJet,"Sat, 5 Feb",New Delhi,19:20,"10:35
+ 1 day",1 Stop,Mumbai,15h 15m,"Flight Details
eCash 250","6,060"
2438,Air India,"Sat, 5 Feb",New Delhi,05:55,23:25,1 Stop,Mumbai,17h 30m,"Flight Details
Free Meal
Emissions: 337 Kg CO2
eCash 250","7,468"
2439,IndiGo,"Sat, 5 Feb",New Delhi,12:45,20:45,1 Stop,Mumbai,8h 00m,"Flight Details
eCash 250","8,396"
2440,Air India,"Sat, 5 Feb",New Delhi,05:15,23:05,2 Stop(s),Mumbai,17h 50m,"Flight Details
Free Meal
Emissions: 261 Kg CO2
eCash 250","9,000"
2441,Air India,"Sat, 5 Feb",New Delhi,20:00,"20:45
+ 1 day",1 Stop,Mumbai,24h 45m,"Flight Details
Free Meal
Emissions: 326 Kg CO2
eCash 250","9,000"
2442,Air India,"Sat, 5 Feb",New Delhi,05:15,"09:20
+ 1 day",2 Stop(s),Mumbai,28h 05m,"Flight Details
Free Meal
Emissions: 261 Kg CO2
eCash 250","9,000"
2443,Air India,"Sat, 5 Feb",New Delhi,13:15,17:50,1 Stop,Mumbai,4h 35m,"Flight Details
Free Meal
Emissions: 317 Kg CO2
eCash 250","9,420"
2444,Air India,"Sat, 5 Feb",New Delhi,05:15,16:25,2 Stop(s),Mumbai,11h 10m,"Flight Details
Free Meal
Emissions: 375 Kg CO2
eCash 250","9,590"
2445,Air India,"Sat, 5 Feb",New Delhi,16:30,"16:25
+ 1 day",2 Stop(s),Mumbai,23h 55m,"Flight Details
Free Meal
Emissions: 555 Kg CO2
eCash 250","9,590"
2446,Vistara,"Sat, 5 Feb",New Delhi,17:40,23:00,1 Stop,Mumbai,5h 20m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2447,Vistara,"Sat, 5 Feb",New Delhi,07:30,14:30,1 Stop,Mumbai,7h 00m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2448,Vistara,"Sat, 5 Feb",New Delhi,14:45,23:00,1 Stop,Mumbai,8h 15m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2449,Vistara,"Sat, 5 Feb",New Delhi,10:25,23:00,1 Stop,Mumbai,12h 35m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2450,Air India,"Sat, 5 Feb",New Delhi,09:45,23:55,1 Stop,Mumbai,14h 10m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","9,840"
2451,Vistara,"Sat, 5 Feb",New Delhi,07:30,23:00,1 Stop,Mumbai,15h 30m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2452,Air India,"Sat, 5 Feb",New Delhi,08:10,23:55,1 Stop,Mumbai,15h 45m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","9,840"
2453,Vistara,"Sat, 5 Feb",New Delhi,20:35,"23:00
+ 1 day",1 Stop,Mumbai,26h 25m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2454,Air India,"Sat, 5 Feb",New Delhi,12:55,19:15,1 Stop,Mumbai,6h 20m,"Flight Details
Free Meal
Emissions: 368 Kg CO2
eCash 250","9,988"
2455,Vistara,"Sat, 5 Feb",New Delhi,20:35,"14:30
+ 1 day",1 Stop,Mumbai,17h 55m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","10,050"
2456,Vistara,"Sat, 5 Feb",New Delhi,17:40,"14:30
+ 1 day",1 Stop,Mumbai,20h 50m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","10,050"
2457,Vistara,"Sat, 5 Feb",New Delhi,14:45,"14:30
+ 1 day",1 Stop,Mumbai,23h 45m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","10,050"
2458,SpiceJet,"Sat, 5 Feb",New Delhi,05:15,10:35,1 Stop,Mumbai,5h 20m,"Flight Details
eCash 250","10,129"
2459,SpiceJet,"Sat, 5 Feb",New Delhi,05:15,22:55,1 Stop,Mumbai,17h 40m,"Flight Details
eCash 250","10,129"
2460,Air India,"Sat, 5 Feb",New Delhi,21:25,"23:55
+ 1 day",1 Stop,Mumbai,26h 30m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","10,155"
2461,Air India,"Sat, 5 Feb",New Delhi,17:15,23:55,1 Stop,Mumbai,6h 40m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","10,260"
2462,Vistara,"Sat, 5 Feb",New Delhi,17:10,21:35,1 Stop,Mumbai,4h 25m,"Flight Details
No Meal Fare
Emissions: 429 Kg CO2
eCash 250","10,575"
2463,Vistara,"Sat, 5 Feb",New Delhi,13:40,21:35,1 Stop,Mumbai,7h 55m,"Flight Details
No Meal Fare
Emissions: 429 Kg CO2
eCash 250","10,575"
2464,Vistara,"Sat, 5 Feb",New Delhi,13:20,18:20,1 Stop,Mumbai,5h 00m,"Flight Details
No Meal Fare
Emissions: 519 Kg CO2
eCash 250","10,680"
2465,Air India,"Sat, 5 Feb",New Delhi,18:10,"15:50
+ 1 day",1 Stop,Mumbai,21h 40m,"Flight Details
Free Meal
Emissions: 310 Kg CO2
eCash 250","10,680"
2466,Air India,"Sat, 5 Feb",New Delhi,18:40,"17:25
+ 1 day",1 Stop,Mumbai,22h 45m,"Flight Details
Free Meal
Emissions: 715 Kg CO2
eCash 250","10,680"
2467,SpiceJet,"Sat, 5 Feb",New Delhi,07:45,12:00,1 Stop,Mumbai,4h 15m,"Flight Details
eCash 250","10,890"
2468,SpiceJet,"Sat, 5 Feb",New Delhi,15:30,"12:35
+ 1 day",1 Stop,Mumbai,21h 05m,"Flight Details
eCash 250","11,074"
2469,Air India,"Sat, 5 Feb",New Delhi,07:05,15:05,2 Stop(s),Mumbai,8h 00m,"Flight Details
Free Meal
Emissions: 434 Kg CO2
eCash 250","11,310"
2470,Air India,"Sat, 5 Feb",New Delhi,05:30,16:25,1 Stop,Mumbai,10h 55m,"Flight Details
Free Meal
Emissions: 667 Kg CO2
eCash 250","11,520"
2471,Air India,"Sat, 5 Feb",New Delhi,10:55,16:35,1 Stop,Mumbai,5h 40m,"Flight Details
Free Meal
Emissions: 371 Kg CO2
eCash 250","11,835"
2472,Air India,"Sat, 5 Feb",New Delhi,10:55,22:25,1 Stop,Mumbai,11h 30m,"Flight Details
Free Meal
Emissions: 371 Kg CO2
eCash 250","11,835"
2473,Air India,"Sat, 5 Feb",New Delhi,10:55,"00:10
+ 1 day",1 Stop,Mumbai,13h 15m,"Flight Details
Free Meal
Emissions: 371 Kg CO2
eCash 250","11,835"
2474,Air India,"Sat, 5 Feb",New Delhi,04:55,15:00,1 Stop,Mumbai,10h 05m,"Flight Details
Free Meal
eCash 250","11,900"
2475,Air India,"Sat, 5 Feb",New Delhi,14:30,"16:25
+ 1 day",1 Stop,Mumbai,25h 55m,"Flight Details
Free Meal
Emissions: 667 Kg CO2
eCash 250","11,940"
2476,Go First,"Sat, 5 Feb",New Delhi,12:20,18:10,1 Stop,Mumbai,5h 50m,"Flight Details
eCash 250","11,977"
2477,Go First,"Sat, 5 Feb",New Delhi,11:50,18:10,1 Stop,Mumbai,6h 20m,"Flight Details
eCash 250","12,291"
2478,Go First,"Sat, 5 Feb",New Delhi,09:15,18:10,1 Stop,Mumbai,8h 55m,"Flight Details
eCash 250","12,291"
2479,Air India,"Sat, 5 Feb",New Delhi,10:55,"08:20
+ 1 day",1 Stop,Mumbai,21h 25m,"Flight Details
Free Meal
Emissions: 371 Kg CO2
eCash 250","12,465"
2480,SpiceJet,"Sat, 5 Feb",New Delhi,20:25,22:50,Non Stop,Mumbai,2h 25m,"Flight Details
eCash 250","13,200"
2481,Go First,"Sat, 5 Feb",New Delhi,10:50,18:20,1 Stop,Mumbai,7h 30m,"Flight Details
eCash 250","16,245"
2482,Go First,"Sat, 5 Feb",New Delhi,10:50,19:40,1 Stop,Mumbai,8h 50m,"Flight Details
eCash 250","16,245"
2483,Go First,"Wed, 2 Feb",New Delhi,07:00,09:10,Non Stop,Mumbai,2h 10m,"Flight Details
eCash 250","5,954"
2484,Go First,"Wed, 2 Feb",New Delhi,08:00,10:10,Non Stop,Mumbai,2h 10m,"Flight Details
eCash 250","5,954"
2485,Go First,"Wed, 2 Feb",New Delhi,14:20,16:35,Non Stop,Mumbai,2h 15m,"Flight Details
eCash 250","5,954"
2486,Go First,"Wed, 2 Feb",New Delhi,15:00,17:15,Non Stop,Mumbai,2h 15m,"Flight Details
eCash 250","5,954"
2487,Go First,"Wed, 2 Feb",New Delhi,19:40,21:55,Non Stop,Mumbai,2h 15m,"Flight Details
eCash 250","5,954"
2488,Go First,"Wed, 2 Feb",New Delhi,21:00,23:15,Non Stop,Mumbai,2h 15m,"Flight Details
eCash 250","5,954"
2489,Go First,"Wed, 2 Feb",New Delhi,10:30,12:50,Non Stop,Mumbai,2h 20m,"Flight Details
eCash 250","5,954"
2490,Go First,"Wed, 2 Feb",New Delhi,18:05,20:25,Non Stop,Mumbai,2h 20m,"Flight Details
eCash 250","5,954"
2491,Go First,"Wed, 2 Feb",New Delhi,16:40,21:25,1 Stop,Mumbai,4h 45m,"Flight Details
eCash 250","5,954"
2492,Go First,"Wed, 2 Feb",New Delhi,11:30,17:00,1 Stop,Mumbai,5h 30m,"Flight Details
eCash 250","5,954"
2493,Go First,"Wed, 2 Feb",New Delhi,12:20,18:10,1 Stop,Mumbai,5h 50m,"Flight Details
eCash 250","5,954"
2494,Go First,"Wed, 2 Feb",New Delhi,19:55,"02:00
+ 1 day",1 Stop,Mumbai,6h 05m,"Flight Details
eCash 250","5,954"
2495,Go First,"Wed, 2 Feb",New Delhi,10:45,17:00,1 Stop,Mumbai,6h 15m,"Flight Details
eCash 250","5,954"
2496,Go First,"Wed, 2 Feb",New Delhi,11:50,18:10,1 Stop,Mumbai,6h 20m,"Flight Details
eCash 250","5,954"
2497,Go First,"Wed, 2 Feb",New Delhi,10:50,18:20,1 Stop,Mumbai,7h 30m,"Flight Details
eCash 250","5,954"
2498,Go First,"Wed, 2 Feb",New Delhi,09:00,17:00,1 Stop,Mumbai,8h 00m,"Flight Details
eCash 250","5,954"
2499,Go First,"Wed, 2 Feb",New Delhi,13:45,22:20,2 Stop(s),Mumbai,8h 35m,"Flight Details
eCash 250","5,954"
2500,Go First,"Wed, 2 Feb",New Delhi,10:50,19:40,1 Stop,Mumbai,8h 50m,"Flight Details
eCash 250","5,954"
2501,Go First,"Wed, 2 Feb",New Delhi,09:15,18:10,1 Stop,Mumbai,8h 55m,"Flight Details
eCash 250","5,954"
2502,Go First,"Wed, 2 Feb",New Delhi,12:50,22:05,1 Stop,Mumbai,9h 15m,"Flight Details
eCash 250","5,954"
2503,Go First,"Wed, 2 Feb",New Delhi,16:40,"02:00
+ 1 day",1 Stop,Mumbai,9h 20m,"Flight Details
eCash 250","5,954"
2504,Go First,"Wed, 2 Feb",New Delhi,06:05,17:00,1 Stop,Mumbai,10h 55m,"Flight Details
eCash 250","5,954"
2505,Air India,"Wed, 2 Feb",New Delhi,18:00,20:00,Non Stop,Mumbai,2h 00m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2506,Air India,"Wed, 2 Feb",New Delhi,07:00,09:05,Non Stop,Mumbai,2h 05m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2507,Vistara,"Wed, 2 Feb",New Delhi,09:30,11:35,Non Stop,Mumbai,2h 05m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2508,IndiGo,"Wed, 2 Feb",New Delhi,07:15,09:25,Non Stop,Mumbai,2h 10m,"Flight Details
Emissions: 142 Kg CO2
eCash 250","5,955"
2509,Air India,"Wed, 2 Feb",New Delhi,08:00,10:10,Non Stop,Mumbai,2h 10m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2510,IndiGo,"Wed, 2 Feb",New Delhi,12:00,14:10,Non Stop,Mumbai,2h 10m,"Flight Details
eCash 250","5,955"
2511,Vistara,"Wed, 2 Feb",New Delhi,14:20,16:30,Non Stop,Mumbai,2h 10m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2512,Vistara,"Wed, 2 Feb",New Delhi,15:30,17:40,Non Stop,Mumbai,2h 10m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2513,IndiGo,"Wed, 2 Feb",New Delhi,17:15,19:25,Non Stop,Mumbai,2h 10m,"Flight Details
eCash 250","5,955"
2514,IndiGo,"Wed, 2 Feb",New Delhi,18:40,20:50,Non Stop,Mumbai,2h 10m,"Flight Details
eCash 250","5,955"
2515,Vistara,"Wed, 2 Feb",New Delhi,19:50,22:00,Non Stop,Mumbai,2h 10m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2516,Air India,"Wed, 2 Feb",New Delhi,20:00,22:10,Non Stop,Mumbai,2h 10m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2517,Vistara,"Wed, 2 Feb",New Delhi,20:40,22:50,Non Stop,Mumbai,2h 10m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2518,Air India,"Wed, 2 Feb",New Delhi,09:00,11:15,Non Stop,Mumbai,2h 15m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2519,Vistara,"Wed, 2 Feb",New Delhi,10:20,12:35,Non Stop,Mumbai,2h 15m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2520,IndiGo,"Wed, 2 Feb",New Delhi,14:20,16:35,Non Stop,Mumbai,2h 15m,"Flight Details
eCash 250","5,955"
2521,Air India,"Wed, 2 Feb",New Delhi,19:00,21:15,Non Stop,Mumbai,2h 15m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2522,Vistara,"Wed, 2 Feb",New Delhi,19:00,21:15,Non Stop,Mumbai,2h 15m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2523,IndiGo,"Wed, 2 Feb",New Delhi,21:15,23:30,Non Stop,Mumbai,2h 15m,"Flight Details
Emissions: 142 Kg CO2
eCash 250","5,955"
2524,SpiceJet,"Wed, 2 Feb",New Delhi,06:20,08:40,Non Stop,Mumbai,2h 20m,"Flight Details
eCash 250","5,955"
2525,IndiGo,"Wed, 2 Feb",New Delhi,08:45,11:05,Non Stop,Mumbai,2h 20m,"Flight Details
eCash 250","5,955"
2526,Vistara,"Wed, 2 Feb",New Delhi,08:50,11:10,Non Stop,Mumbai,2h 20m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2527,IndiGo,"Wed, 2 Feb",New Delhi,10:45,13:05,Non Stop,Mumbai,2h 20m,"Flight Details
Emissions: 142 Kg CO2
eCash 250","5,955"
2528,Vistara,"Wed, 2 Feb",New Delhi,11:40,14:00,Non Stop,Mumbai,2h 20m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2529,Vistara,"Wed, 2 Feb",New Delhi,17:45,20:05,Non Stop,Mumbai,2h 20m,"Flight Details
No Meal Fare
Emissions: 309 Kg CO2
eCash 250","5,955"
2530,IndiGo,"Wed, 2 Feb",New Delhi,09:30,12:00,Non Stop,Mumbai,2h 30m,"Flight Details
eCash 250","5,955"
2531,Air India,"Wed, 2 Feb",New Delhi,14:30,18:00,1 Stop,Mumbai,3h 30m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2532,Air India,"Wed, 2 Feb",New Delhi,17:50,21:35,1 Stop,Mumbai,3h 45m,"Flight Details
Free Meal
Emissions: 309 Kg CO2
eCash 250","5,955"
2533,IndiGo,"Wed, 2 Feb",New Delhi,14:05,17:55,1 Stop,Mumbai,3h 50m,"Flight Details
eCash 250","5,955"
2534,IndiGo,"Wed, 2 Feb",New Delhi,05:15,10:05,1 Stop,Mumbai,4h 50m,"Flight Details
eCash 250","5,955"
2535,IndiGo,"Wed, 2 Feb",New Delhi,07:20,12:25,1 Stop,Mumbai,5h 05m,"Flight Details
eCash 250","5,955"
2536,IndiGo,"Wed, 2 Feb",New Delhi,13:50,19:50,1 Stop,Mumbai,6h 00m,"Flight Details
eCash 250","5,955"
2537,IndiGo,"Wed, 2 Feb",New Delhi,10:15,17:55,1 Stop,Mumbai,7h 40m,"Flight Details
eCash 250","5,955"
2538,IndiGo,"Wed, 2 Feb",New Delhi,12:45,20:45,1 Stop,Mumbai,8h 00m,"Flight Details
eCash 250","5,955"
2539,IndiGo,"Wed, 2 Feb",New Delhi,14:05,22:25,1 Stop,Mumbai,8h 20m,"Flight Details
eCash 250","5,955"
2540,IndiGo,"Wed, 2 Feb",New Delhi,22:15,"08:25
+ 1 day",1 Stop,Mumbai,10h 10m,"Flight Details
eCash 250","5,955"
2541,IndiGo,"Wed, 2 Feb",New Delhi,12:55,23:15,1 Stop,Mumbai,10h 20m,"Flight Details
eCash 250","5,955"
2542,IndiGo,"Wed, 2 Feb",New Delhi,21:50,"08:15
+ 1 day",1 Stop,Mumbai,10h 25m,"Flight Details
eCash 250","5,955"
2543,SpiceJet,"Wed, 2 Feb",New Delhi,15:45,"17:30
+ 1 day",1 Stop,Mumbai,25h 45m,"Flight Details
eCash 250","5,955"
2544,Air India,"Wed, 2 Feb",New Delhi,18:10,"15:50
+ 1 day",1 Stop,Mumbai,21h 40m,"Flight Details
Free Meal
Emissions: 310 Kg CO2
eCash 250","8,160"
2545,Vistara,"Wed, 2 Feb",New Delhi,13:20,"16:00
+ 1 day",1 Stop,Mumbai,26h 40m,"Flight Details
No Meal Fare
Emissions: 317 Kg CO2
eCash 250","8,160"
2546,Air India,"Wed, 2 Feb",New Delhi,13:00,"15:50
+ 1 day",1 Stop,Mumbai,26h 50m,"Flight Details
Free Meal
Emissions: 310 Kg CO2
eCash 250","8,160"
2547,Air India,"Wed, 2 Feb",New Delhi,13:15,17:50,1 Stop,Mumbai,4h 35m,"Flight Details
Free Meal
Emissions: 317 Kg CO2
eCash 250","8,475"
2548,Air India,"Wed, 2 Feb",New Delhi,05:35,20:45,1 Stop,Mumbai,15h 10m,"Flight Details
Free Meal
Emissions: 326 Kg CO2
eCash 250","9,000"
2549,Air India,"Wed, 2 Feb",New Delhi,05:55,23:05,1 Stop,Mumbai,17h 10m,"Flight Details
Free Meal
Emissions: 261 Kg CO2
eCash 250","9,000"
2550,Air India,"Wed, 2 Feb",New Delhi,20:00,"20:45
+ 1 day",1 Stop,Mumbai,24h 45m,"Flight Details
Free Meal
Emissions: 326 Kg CO2
eCash 250","9,000"
2551,Vistara,"Wed, 2 Feb",New Delhi,17:40,23:00,1 Stop,Mumbai,5h 20m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2552,Air India,"Wed, 2 Feb",New Delhi,18:20,23:55,1 Stop,Mumbai,5h 35m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","9,840"
2553,Air India,"Wed, 2 Feb",New Delhi,17:15,23:55,1 Stop,Mumbai,6h 40m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","9,840"
2554,Vistara,"Wed, 2 Feb",New Delhi,07:30,14:30,1 Stop,Mumbai,7h 00m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2555,Vistara,"Wed, 2 Feb",New Delhi,14:45,23:00,1 Stop,Mumbai,8h 15m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2556,Vistara,"Wed, 2 Feb",New Delhi,10:25,23:00,1 Stop,Mumbai,12h 35m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2557,Air India,"Wed, 2 Feb",New Delhi,09:45,23:55,1 Stop,Mumbai,14h 10m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","9,840"
2558,Vistara,"Wed, 2 Feb",New Delhi,07:30,23:00,1 Stop,Mumbai,15h 30m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2559,Air India,"Wed, 2 Feb",New Delhi,08:10,23:55,1 Stop,Mumbai,15h 45m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","9,840"
2560,Vistara,"Wed, 2 Feb",New Delhi,20:35,"14:30
+ 1 day",1 Stop,Mumbai,17h 55m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2561,Vistara,"Wed, 2 Feb",New Delhi,17:40,"14:30
+ 1 day",1 Stop,Mumbai,20h 50m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2562,Vistara,"Wed, 2 Feb",New Delhi,14:45,"14:30
+ 1 day",1 Stop,Mumbai,23h 45m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2563,Vistara,"Wed, 2 Feb",New Delhi,20:35,"23:00
+ 1 day",1 Stop,Mumbai,26h 25m,"Flight Details
No Meal Fare
Emissions: 512 Kg CO2
eCash 250","9,840"
2564,Air India,"Wed, 2 Feb",New Delhi,21:25,"23:55
+ 1 day",1 Stop,Mumbai,26h 30m,"Flight Details
Free Meal
Emissions: 512 Kg CO2
eCash 250","9,840"
2565,IndiGo,"Wed, 2 Feb",New Delhi,18:00,22:25,1 Stop,Mumbai,4h 25m,"Flight Details
eCash 250","10,349"
2566,Vistara,"Wed, 2 Feb",New Delhi,11:10,"14:45
+ 1 day",1 Stop,Mumbai,27h 35m,"Flight Details
No Meal Fare
Emissions: 371 Kg CO2
eCash 250","10,470"
2567,SpiceJet,"Wed, 2 Feb",New Delhi,19:20,"10:35
+ 1 day",1 Stop,Mumbai,15h 15m,"Flight Details
eCash 250","10,549"
2568,Air India,"Wed, 2 Feb",New Delhi,10:15,15:05,1 Stop,Mumbai,4h 50m,"Flight Details
Free Meal
Emissions: 519 Kg CO2
eCash 250","10,680"
2569,Vistara,"Wed, 2 Feb",New Delhi,13:20,18:20,1 Stop,Mumbai,5h 00m,"Flight Details
No Meal Fare
Emissions: 519 Kg CO2
eCash 250","10,680"
2570,Air India,"Wed, 2 Feb",New Delhi,11:00,17:25,1 Stop,Mumbai,6h 25m,"Flight Details
Free Meal
Emissions: 715 Kg CO2
eCash 250","10,680"
2571,Air India,"Wed, 2 Feb",New Delhi,18:40,"17:25
+ 1 day",1 Stop,Mumbai,22h 45m,"Flight Details
Free Meal
Emissions: 715 Kg CO2
eCash 250","10,680"
2572,Air India,"Wed, 2 Feb",New Delhi,04:50,17:25,2 Stop(s),Mumbai,12h 35m,"Flight Details
Free Meal
Emissions: 715 Kg CO2
eCash 250","11,100"
